timeindex;heat_demand;temp_feed_flow;temp_back_flow;T_foerde_scaled;T_hs_ff;T_cons_ff;T_cons_bf;solar_heat_flow;el_spot_price;co2_price;ef_om;ef_dm;hp_c_1;hp_c_0;hp_Q_max;hp_Q_min;biogas_price;ice_H_max;ice_H_min;ice_eta_el;ice_eta_th
2040-12-09 16:00:00;64.05;83.18;38.97;7.45;7;83;40;0.0;99.8952781674;80.0;0.2552470708018837;0.7430870556224234;2.870061448275864;-0.1100838122384482;1.0225609076032276;0.3034811549413712;124.82;2.6909435726880866;1.5656651556114982;0.4350289705709897;0.3523585378594898
2040-12-09 17:00:00;65.36;83.55;38.91;7.45;7;83;40;0.0;99.8952781674;80.0;0.260607386515712;0.7300862221902913;2.870061448275864;-0.1100838122384482;1.0225609076032276;0.3034811549413712;124.82;2.6909435726880866;1.5656651556114982;0.4350289705709897;0.3523585378594898
2040-12-09 18:00:00;65.95;84.3;39.11;7.45;7;84;40;0.0;99.8952781674;80.0;0.2558713107344857;0.7617825885666623;2.8344432297026274;-0.1084116809554916;1.0229123660874528;0.3043562854074919;124.82;2.6909435726880875;1.5656651556114982;0.4350227955399955;0.3523585378594898
2040-12-09 19:00:00;63.37;84.1;39.3;7.45;7;84;40;0.0;99.8952781674;80.0;0.2423868370555364;0.8471252474241997;2.8344432297026274;-0.1084116809554916;1.0229123660874528;0.3043562854074919;124.82;2.6909435726880875;1.5656651556114982;0.4350227955399955;0.3523585378594898
2040-12-09 20:00:00;59.27;82.79;39.25;7.45;7;82;40;0.0;99.8952781674;80.0;0.2395385242320357;0.9045624190078728;2.905137867532729;-0.111504898412781;1.0222482108026882;0.3026468662620467;124.82;2.690943572688086;1.5656651556114989;0.435036015593531;0.3523585378594898
2040-12-09 21:00:00;56.25;81.1;39.15;7.45;7;81;40;0.0;99.8952781674;80.0;0.2348105611317565;0.9823945126454248;2.940781781656613;-0.112891017497441;1.0219646829749014;0.3018148371373604;124.82;2.6909435726880857;1.565665155611498;0.435043925476487;0.3523585378594898
2040-12-09 22:00:00;53.82;80.34;39.09;7.45;7;80;40;0.0;97.3464285714;80.0;0.2366834915374267;1.0225660920346236;2.9762223090178583;-0.1140870223007308;1.0218594780045358;0.3010127315484098;124.82;2.6909435726880875;1.5656651556114982;0.435053025194775;0.3523585378594898
2040-12-09 23:00:00;56.32;81.79;39.17;7.45;7;81;40;0.0;96.9;80.0;0.2029256056700498;1.0049554197355406;2.940781781656613;-0.112891017497441;1.0219646829749014;0.3018148371373604;124.82;2.6909435726880857;1.565665155611498;0.435043925476487;0.3523585378594898
2040-12-10 00:00:00;57.41;83.15;38.94;7.41;7;83;40;0.0;96.9;80.0;0.1300269134934856;0.9428511688600316;2.870061448275864;-0.1100838122384482;1.0225609076032276;0.3034811549413712;124.82;2.6909435726880866;1.5656651556114982;0.4350289705709897;0.3523585378594898
2040-12-10 01:00:00;58.44;83.42;38.59;7.41;7;83;40;0.0;96.8984198223;80.0;0.1270590792182286;0.9370000000000008;2.870061448275864;-0.1100838122384482;1.0225609076032276;0.3034811549413712;124.82;2.6909435726880866;1.5656651556114982;0.4350289705709897;0.3523585378594898
2040-12-10 02:00:00;59.17;83.46;38.54;7.41;7;83;40;0.0;96.8984198223;80.0;0.1323983579983198;0.9370000000000004;2.870061448275864;-0.1100838122384482;1.0225609076032276;0.3034811549413712;124.82;2.6909435726880866;1.5656651556114982;0.4350289705709897;0.3523585378594898
2040-12-10 03:00:00;59.56;83.48;38.52;7.41;7;83;40;0.0;96.9;80.0;0.1851303555016504;0.982294793036181;2.870061448275864;-0.1100838122384482;1.0225609076032276;0.3034811549413712;124.82;2.6909435726880866;1.5656651556114982;0.4350289705709897;0.3523585378594898
2040-12-10 04:00:00;61.06;83.22;38.44;7.41;7;83;40;0.0;96.9;80.0;0.2678423147732324;1.0225660920346238;2.870061448275864;-0.1100838122384482;1.0225609076032276;0.3034811549413712;124.82;2.6909435726880866;1.5656651556114982;0.4350289705709897;0.3523585378594898
2040-12-10 05:00:00;63.51;83.33;38.72;7.41;7;83;40;0.0;97.3464285714;80.0;0.2796440201720405;1.022566092034624;2.870061448275864;-0.1100838122384482;1.0225609076032276;0.3034811549413712;124.82;2.6909435726880866;1.5656651556114982;0.4350289705709897;0.3523585378594898
2040-12-10 06:00:00;69.53;83.77;38.79;7.41;7;83;40;0.0;97.3464285714;80.0;0.2830472992858764;1.0225660920346236;2.870061448275864;-0.1100838122384482;1.0225609076032276;0.3034811549413712;124.82;2.6909435726880866;1.5656651556114982;0.4350289705709897;0.3523585378594898
2040-12-10 07:00:00;69.17;83.25;39.02;7.41;7;83;40;0.0;99.8952781674;80.0;0.2818048627547521;0.9703500633351538;2.870061448275864;-0.1100838122384482;1.0225609076032276;0.3034811549413712;124.82;2.6909435726880866;1.5656651556114982;0.4350289705709897;0.3523585378594898
